word,pop,hip hop,not available,rock,metal,other,country,jazz,electronic,folk,r b,indie
lifting,7.415806490319724,7.1101212360225805,2.9167461836316337,18.806281246907012,4.439418902128436,0.4304068059190171,3.504572604262771,0.07637366733305616,3.790115956673537,0.38081302551552854,0.0,0.8969803081713106
lifts,8.16031580969894,1.977609449491175,3.641124611856372,17.51931176795781,3.9427873163621823,0.8700709226584646,1.3986475940208754,0.8021694418407528,1.203521649732941,0.09267050300252622,0.17850784063834085,0.2875677213370987
light,279.4975130533593,139.41769455056397,138.67550989164639,856.0439969636938,259.70643105165055,36.8555542682866,107.70582931631577,50.738463884413406,69.0137238878967,16.8484055282201,15.883588966459135,32.790435474394286
lighten,2.076138351808531,2.6155418288322085,1.2963995609582009,7.852996813298637,3.137335117510787,0.18630352966210367,1.5339713421839025,0.5119794578441039,0.19956718949470023,0.2025600104710568,0.09265242209969138,1.0455202234556789
lightening,2.3475751815765835,2.4002218427573627,1.1914658063066765,9.049641841083615,1.830753032423564,0.1748731441171809,1.3994519237112093,0.601697252920126,0.574578269795042,0.18884046150336956,0.0,0.15757913649705166
lighter,8.262923096315042,12.621147832489918,3.1127493145292084,16.034278734267822,2.768195200210032,1.2441020574992037,5.826766054058864,2.6185097378999003,1.4289477406180617,0.3965789602493389,0.35206617603693247,0.6354540776607015
lighters,2.5763148297849834,7.734440100128052,1.0181076585009985,1.723483166152323,0.39772907797710366,0.1550158279258033,1.219817983416431,0.0,0.0,0.0,0.0,0.0
lighthouse,2.6405840084980676,0.6759963456434537,0.7390575336656425,10.972723981462277,1.9197417921821802,0.24318155671507796,1.4766387723891294,0.8785403038256352,0.35860573375439814,0.11778919512204619,0.0,0.9255564385014282
lighting,7.495680776490324,5.592777292246363,3.169527602736635,21.179323534416113,6.92678893524192,1.5067361324494388,2.0620408757285698,1.2290192695017854,1.1271787222090097,0.358660004933886,0.3141848245103477,0.9263875966546886
lightly,5.481940149955912,4.2187561478064675,3.486901769299842,16.943896621015295,1.7300739910961354,0.6574933958779572,1.6994737196955825,2.0412972103407747,1.076179682040054,0.680896821355335,0.4903249174237559,0.3811425189090503
lightnin,1.2988728429232541,1.512165466037051,1.2513215292321844,10.993078879153162,0.06571607484839258,0.13280999101003463,3.472477212500956,0.5061837320933982,0.0,0.04426037856033542,0.11394581194913954,0.0
lightning,21.285337257927644,11.060603295400872,11.634693859916664,76.42739578377187,25.918967637643373,2.3140974117968103,7.264058050070113,2.3182343918635606,4.938543397200519,0.9947179359466306,1.277659306752418,2.3562560107375834
lights,129.53453603681444,76.10050801679603,58.97769578712176,329.1839481217674,51.69930385943943,14.079961329106846,55.18579456022965,19.141904496929214,29.01796818739863,5.5344548873732675,9.53556346046588,13.893316071788833
like,946.1998556035936,1131.9772783795274,452.6414344954381,2437.453985303915,404.16713168220764,106.24887807282458,360.8852604765198,164.937420760006,165.5234481091666,39.65693405910346,81.46835505617459,77.25992089221876
liked,16.99973109290773,13.320948928053337,9.34128909260718,53.85356531258326,3.2328630816412303,1.2965108902421065,8.270683593745106,1.8036383319281861,2.0315693677218554,0.47487765422619266,1.219414586239863,2.1192119138047003
likely,4.816473564180448,6.723264984717161,2.961395174691903,18.157167033671126,2.666091228759209,0.642743243392619,3.2630840402642063,0.6056241998165861,0.6082859067936931,0.24437945282122212,0.9654130631908322,1.220073098411955
likes,25.885363812298458,20.333882944389487,13.46840804459065,91.19999666942762,6.242468031354721,2.01004944135905,16.513506170600078,4.750067595509732,4.0242520592962405,1.301550697138882,1.4823448137800008,1.1867643553727703
likin,1.8803156531767087,3.0908531989707626,0.05113358816659968,2.834474968110031,0.0,0.1463810535050462,1.481784925518106,0.0,0.1690424334743337,0.0,0.19764732190540477,0.0
liking,3.0843969966818947,4.365293431147755,1.3940936849524017,5.585490852852379,1.3511070217108785,0.4121427566306462,1.471947667287434,0.19298851089552224,0.06972209346926546,0.4241390954593484,0.22833275941306047,0.0
likkle,0.32982511390301217,3.699500191879177,0.9570195552539582,0.03878572250563421,0.5914211961796887,0.28833655556093746,0.0,0.0,1.60380954999484,0.0,0.0,0.0
lil,17.652109116903578,117.95520170656579,10.576822460910046,19.564883182500196,3.3675134769213924,5.868425709846886,1.651213989643801,3.40286633598469,2.2560702525981515,0.0,2.4305896836006977,0.43692176234784064
lilies,2.5662533404956696,0.773677145477178,1.454268047589295,5.861235305887026,0.6703494610367282,0.0881530500613469,1.8430053242533262,0.5120027707561537,0.34594926371297413,0.0,0.0,0.8621667112439211
lily,1.8435458858837397,1.1263349679150174,3.7292719526893725,12.370308947445892,1.0126784292922844,0.6256737385577527,2.9199365901204035,1.3288565094641573,0.5663103260901363,2.1916697386333146,0.10547650554933827,0.0
limb,3.39847278850284,3.452739470390781,2.363178453067135,20.580153856370973,11.921011632790796,0.4415833559114767,3.5646528529810446,1.0539948365200789,1.1556057346478508,0.07737652703568329,0.4411961108661642,0.31954508617659894
limbo,2.7237345251185734,2.4699946730781313,1.589196752241077,15.686721504996994,4.099398001764998,0.43985633610281255,0.30925400354275595,0.0,0.4625840721307289,0.44732507993332055,0.0,0.0
limbs,7.2611411652243305,4.288702569717321,2.744996299274916,19.388453234542887,26.3988371584549,0.5097785210571342,0.5294117472328799,0.38697943222037257,1.6097526596309546,0.6873681963773631,0.5159354915978704,1.545564162823272
lime,3.4127420858360793,9.159171668281079,2.3081870121086174,12.35235112670015,1.4265793887158595,0.7524906721763654,2.534059480431788,0.5001098812835802,0.08599930509000808,0.0,0.0,0.24450651224321152
limelight,2.466210763511206,3.513710759477537,0.9086491943908872,7.255303781794005,0.7783947620917944,0.04233208430189422,0.2023576314569039,0.0,0.3762692514376465,0.0,0.1134548457858052,0.22000204854882655
